 3.0117848E-04       LHC4ACCO3
 2.7381154E-02          MACRO2
 7.7837803E-01               H
 7.7130315E-03        C5DICARB
 3.7260876E-02          HCOCO3
 1.8592030E-01      CHOCOCH2O2
 2.9172468E-01            MACR
 3.4312773E-01       CH3COCO2H
 7.3619234E-03        ISOPDOOH
 9.3412989E-02      HOCH2CH2O2
 2.4586404E-03        NORPINAL
 9.9811938E-01            HNO3
 3.0187331E-03          C89CO3
 3.0008137E-03           C96O2
 7.7901279E-04         ISOPDO2
 1.9445165E-02      CH3COCH2O2
 1.0630014E-01      LISOPACNO3
 4.4150475E-02          ACETOL
 4.3916042E-02        ISOPBOOH
 5.1049863E-01            C3H6
 1.9031895E-02           PINAL
 1.7060858E-04           DB1O2
 6.0869202E-02        HOCH2CO3
 8.6715743E-04       LHC4ACCHO
 3.4312773E-01          MGLYOX
 2.4709278E-02        CO2H3CHO
 5.4846680E-02            DB1O
 2.3002180E-02       LHMVKABO2
 3.9567200E-01           GLYOX
 5.6263882E-01        HCOCH2O2
 2.0961499E-03       LISOPACO2
 8.3471961E-05      LISOPACOOH
 2.8820458E-03  LZCODC23DBCOOH
 7.7130315E-03         C4MDIAL
 4.2584254E-04  LZCO3HC23DBCOD
 3.7174133E-01           CH3CO
 6.3031880E-01            C2H4
 3.9567200E-01        HOCH2CHO
 2.9109782E-01             SO2
 3.4312773E-01          CH3CHO
 1.9886578E-03             HBr
 4.1356954E-01             CH3
 6.9754415E-01            CH3O
 8.9865959E-04             ClO
 8.3959184E-01           CH2OO
 1.8678719E-01           HCOOH
 8.3783260E-01              CO
 1.0000000E+00              O3
 9.9891936E-01             O3P
 1.6699973E-03              Cl
 1.0000000E+00              NO
 1.4639953E-01              Br
 6.8757160E-01           CH3O2
 1.4639953E-01             BrO
 9.9811938E-01             NO3
 1.0000000E+00            HCHO
 1.0000000E+00              OH
 1.0000000E+00             HO2
 9.9340642E-01             H2O
 6.9102186E-04             HCl
 9.9984633E-01             NO2
 7.1042037E-01             O1D
