#   Interval Wave (nm)         AN2O        AN2O5        AHNO2             APNA        ACNIT
        152     595.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        153     600.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        154     605.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        155     610.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        156     615.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        157     620.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        158     625.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        159     630.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        160     635.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        161     640.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        162     645.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        163     650.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        164     655.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        165     660.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        166     665.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        167     670.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        168     675.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        169     680.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        170     685.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        171     690.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        172     695.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        173     700.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        174     705.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        175     710.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        176     715.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        177     720.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        178     725.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        179     730.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        180     735.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        181     740.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        182     745.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        183     750.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        184     755.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        185     760.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        186     765.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        187     770.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        188     775.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        189     780.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        190     785.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
